,equipRef,groupRef,navName,siteRef,typeRef,unit,date,mean,std,max,min,sensorrate
4724,Rm 3315 RAD-3-11,Pharmacy Floor 3,Zone Temp,Pharmacy,RZ3_11_SLAB_T2,°C,2020-03-16,121.60712745454546,0.5525859683692862,122.384567,120.788376,77
4725,Rm 3315 RAD-3-11,Pharmacy Floor 3,Zone Temp,Pharmacy,RZ3_11_SLAB_T2,°C,2020-05-01,104.75440513793104,0.6448275285230916,105.556725,102.937195,29
4726,Rm 3315 RAD-3-11,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,RZ3_11_RT_SP,°C,2020-03-16,22.799999000000007,0.0,22.799999,22.799999,15
4727,Rm 3315 RAD-3-11,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,RZ3_11_RT_SP,°C,2020-05-01,22.79999899999999,0.0,22.799999,22.799999,47
4728,Rm 3315 RAD-3-11,Pharmacy Floor 3,Zone Temp Sp,Pharmacy,RZ3_11_SLAB_SP,°C,2020-03-16,26.22812099999999,0.0,26.228121,26.228121,15
4729,Rm 3315 RAD-3-11,Pharmacy Floor 3,Zone Temp Sp,Pharmacy,RZ3_11_SLAB_SP,°C,2020-05-01,26.22812100000001,0.0,26.228121,26.228121,47
4730,Rm 3315 VAV-3S045,Pharmacy Floor 3,Discharge Air Delta Pressure,Pharmacy,VAV_3S045_DP,Pa,2020-03-16,11.908864382978718,2.4350735085075716,18.976513,9.796486,47
4731,Rm 3315 VAV-3S045,Pharmacy Floor 3,Discharge Air Differential Pressure,Pharmacy,VAV_3S045_DP,Pa,2020-05-01,1.3650345833333328,3.4829428434315632,18.776068,0.587661,144
4732,Rm 3315 VAV-3S045,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S045_HCV,%,2020-03-16,30.276492934782617,37.684306118769754,100.0,0.0,46
4733,Rm 3315 VAV-3S045,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S045_HCV,%,2020-05-01,35.33505328671329,47.68047080654788,100.0,0.0,143
4734,Rm 3319 VAV-3S007,Pharmacy Floor 3,Discharge Air Delta Pressure,Pharmacy,VAV_3S007_DP,Pa,2020-03-16,22.353506111111113,20.940852082012924,64.13131,2.735097,45
4735,Rm 3319 VAV-3S007,Pharmacy Floor 3,Discharge Air Differential Pressure,Pharmacy,VAV_3S007_DP,Pa,2020-05-01,1.8606650486111092,10.165944066583808,64.561829,-0.132679,144
4736,Rm 3319 VAV-3S007,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S007_HCV,%,2020-03-16,22.769712760869567,40.28712654516666,100.0,0.0,46
4737,Rm 3319 VAV-3S007,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S007_HCV,%,2020-05-01,36.1061162027972,47.81152908022587,100.0,0.0,143
4738,Rm 3320 VAV-3S043,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S043_DMP,%,2020-03-16,57.51173286666666,8.974683040274112,82.922157,41.475986,45
4739,Rm 3320 VAV-3S043,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S043_DMP,%,2020-05-01,100.0,0.0,100.0,100.0,144
4740,Rm 3320 VAV-3S043,Pharmacy Floor 3,Discharge Air Delta Pressure,Pharmacy,VAV_3S043_DP,Pa,2020-03-16,73.55778504444444,39.21723127479723,204.158508,16.480728,45
4741,Rm 3320 VAV-3S043,Pharmacy Floor 3,Discharge Air Differential Pressure,Pharmacy,VAV_3S043_DP,Pa,2020-05-01,5.447810930555561,30.184554728689996,197.32402,-0.303785,144
4742,Rm 3320 VAV-3S043,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S043_FLW,L/s,2020-03-16,136.21115482222223,37.914806287399806,234.831177,66.178444,45
4743,Rm 3320 VAV-3S043,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S043_FLW,L/s,2020-05-01,7.7211458055555555,38.60888741085516,231.926422,0.0,144
4744,Rm 3320 VAV-3S043,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S043_FLW_SP,L/s,2020-03-16,135.14995993478263,43.33248777362169,255.0,65.0,46
4745,Rm 3320 VAV-3S043,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S043_FLW_SP,L/s,2020-05-01,252.36111111111111,22.313284672649,255.0,65.0,144
4746,Rm 3320 VAV-3S043,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S043_HCV,%,2020-03-16,21.783531260869562,40.609783710345276,100.0,0.0,46
4747,Rm 3320 VAV-3S043,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S043_HCV,%,2020-05-01,0.0,0.0,0.0,0.0,143
4748,Rm 3320 VAV-3S043,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S043_RT_AV,°C,2020-03-16,21.61606488888888,0.210804221095312,21.959515,21.19038,45
4749,Rm 3320 VAV-3S043,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S043_RT_AV,°C,2020-05-01,22.066145277777807,0.16647997827326255,22.24794,21.789726,144
4750,Rm 3320 VAV-3S043,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S043_RT_SP,°C,2020-03-16,21.5,0.0,21.5,21.5,45
4751,Rm 3320 VAV-3S043,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S043_RT_SP,°C,2020-05-01,21.5,0.0,21.5,21.5,144
4752,Rm 3321 RAD-3-10,Pharmacy Floor 3,Entering Hot Water Temp,Pharmacy,RZ3_10_HWRT,°C,2020-03-16,28.57465022222222,1.5902521451702063,31.259361,26.223463,9
4753,Rm 3321 RAD-3-10,Pharmacy Floor 3,Entering Hot Water Temp,Pharmacy,RZ3_10_HWRT,°C,2020-05-01,25.240464375000002,1.3131130740016193,27.247528,23.236874,8
4754,Rm 3321 RAD-3-10,Pharmacy Floor 3,Entering Hot Water Temp Max Sp,Pharmacy,RZ3_10_HWRT_HILIM_SP,°C,2020-03-16,34.0,0.0,34.0,34.0,15
4755,Rm 3321 RAD-3-10,Pharmacy Floor 3,Entering Hot Water Temp Max Sp,Pharmacy,RZ3_10_HWRT_HILIM_SP,°C,2020-05-01,34.0,0.0,34.0,34.0,47
4756,Rm 3321 RAD-3-10,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,RZ3_10_HCV,%,2020-03-16,56.04025024242425,26.786875557358865,99.312965,2.960602,33
4757,Rm 3321 RAD-3-10,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,RZ3_10_HCV,%,2020-05-01,48.92513648648648,27.235748488287683,95.316612,4.699797,37
4758,Rm 3321 RAD-3-10,Pharmacy Floor 3,Zone Temp,Pharmacy,RZ3_10_RT_AV,°C,2020-03-16,22.270857,0.725003653818381,22.783512,21.758202,2
4759,Rm 3321 RAD-3-10,Pharmacy Floor 3,Zone Temp,Pharmacy,RZ3_10_RT_AV,°C,2020-05-01,23.539804500000002,0.7162800774588785,24.046291,23.033318,2
4760,Rm 3321 RAD-3-10,Pharmacy Floor 3,Zone Temp,Pharmacy,RZ3_10_SLAB_T1,°C,2020-03-16,26.09604705882353,0.6432458962477402,26.804426,24.620045,17
4761,Rm 3321 RAD-3-10,Pharmacy Floor 3,Zone Temp,Pharmacy,RZ3_10_SLAB_T1,°C,2020-05-01,26.48833177272727,0.7662158811409254,27.523239,25.411974,22
4762,Rm 3321 RAD-3-10,Pharmacy Floor 3,Zone Temp,Pharmacy,RZ3_10_SLAB_T2,°C,2020-05-01,24.700102,0.0,24.700102,24.700102,1
4763,Rm 3321 RAD-3-10,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,RZ3_10_RT_SP,°C,2020-03-16,22.5,0.0,22.5,22.5,15
4764,Rm 3321 RAD-3-10,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,RZ3_10_RT_SP,°C,2020-05-01,22.5,0.0,22.5,22.5,47
4765,Rm 3321 RAD-3-10,Pharmacy Floor 3,Zone Temp Sp,Pharmacy,RZ3_10_SLAB_SP,°C,2020-03-16,21.830429266666666,2.499534935471297,27.996935,20.047398,15
4766,Rm 3321 RAD-3-10,Pharmacy Floor 3,Zone Temp Sp,Pharmacy,RZ3_10_SLAB_SP,°C,2020-05-01,20.73727717021277,1.5127675182904132,24.655342,20.0,47
4767,Rm 3321 VAV-3S008,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S008_DMP,%,2020-03-16,24.420821739130428,4.009852871820593,32.983593,21.017109,46
4768,Rm 3321 VAV-3S008,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S008_DMP,%,2020-05-01,96.16300808333332,14.696651347304645,100.0,25.242271,144
4769,Rm 3321 VAV-3S008,Pharmacy Floor 3,Discharge Air Delta Pressure,Pharmacy,VAV_3S008_DP,Pa,2020-03-16,1.3829752173913048,2.433671635416577,6.910355,0.083276,46
4770,Rm 3321 VAV-3S008,Pharmacy Floor 3,Discharge Air Differential Pressure,Pharmacy,VAV_3S008_DP,Pa,2020-05-01,-0.4252896111111111,1.0193981881370187,9.582335,-0.595734,144
4771,Rm 3321 VAV-3S008,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S008_FLW,L/s,2020-03-16,47.32649628260869,46.11255181471561,150.807175,16.68404,46
4772,Rm 3321 VAV-3S008,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S008_FLW,L/s,2020-05-01,4.0414434097222225,21.219190080600765,173.985596,0.0,144
4773,Rm 3321 VAV-3S008,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S008_FLW_SP,L/s,2020-03-16,46.05632084782608,47.7242958569872,145.0,22.0,46
4774,Rm 3321 VAV-3S008,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S008_FLW_SP,L/s,2020-05-01,22.854166666666668,10.25,145.0,22.0,144
4775,Rm 3321 VAV-3S008,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S008_HCV,%,2020-03-16,0.0,0.0,0.0,0.0,45
4776,Rm 3321 VAV-3S008,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S008_HCV,%,2020-05-01,0.0,0.0,0.0,0.0,143
4777,Rm 3321 VAV-3S008,Pharmacy Floor 3,Zone CO2,Pharmacy,VAV_3S008_CO2-1,ppm,2020-03-16,479.9027310222223,29.63997366645188,571.9198,451.803497,45
4778,Rm 3321 VAV-3S008,Pharmacy Floor 3,Zone CO2 Sp,Pharmacy,VAV_3S008_CO2_SP,ppm,2020-03-16,850.0,0.0,850.0,850.0,15
4779,Rm 3321 VAV-3S008,Pharmacy Floor 3,Zone Co2,Pharmacy,VAV_3S008_CO2-1,ppm,2020-05-01,417.4433324475526,7.078675221093511,430.097931,404.84256,143
4780,Rm 3321 VAV-3S008,Pharmacy Floor 3,Zone Co2 Sp,Pharmacy,VAV_3S008_CO2_SP,ppm,2020-05-01,850.0,0.0,850.0,850.0,47
4781,Rm 3321 VAV-3S008,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S008_RT_AV,°C,2020-03-16,23.662276869565222,0.4314771627298026,24.170776,22.407925,46
4782,Rm 3321 VAV-3S008,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S008_RT_AV,°C,2020-05-01,22.974425118055567,0.7976789006442699,24.040024,21.733669,144
4783,Rm 3321 VAV-3S008,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S008_RT_SP,°C,2020-03-16,21.717391304347824,0.41702882811414904,22.5,21.5,46
4784,Rm 3321 VAV-3S008,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S008_RT_SP,°C,2020-05-01,21.5,0.0,21.5,21.5,144
4785,Rm 3323 VAV-3S047,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S047_DMP,%,2020-03-16,53.793320413043446,10.346095468183263,74.73333,41.842648,46
4786,Rm 3323 VAV-3S047,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S047_DMP,%,2020-05-01,98.85017373611112,5.256738075324252,100.0,68.709984,144
4787,Rm 3323 VAV-3S047,Pharmacy Floor 3,Discharge Air Delta Pressure,Pharmacy,VAV_3S047_DP,Pa,2020-03-16,35.729329456521754,28.472320217476266,82.577255,6.597232,46
4788,Rm 3323 VAV-3S047,Pharmacy Floor 3,Discharge Air Differential Pressure,Pharmacy,VAV_3S047_DP,Pa,2020-05-01,3.5806678263888876,16.510153993558003,87.963501,0.0,144
4789,Rm 3323 VAV-3S047,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S047_FLW,L/s,2020-03-16,76.95075895652171,34.74556388302309,129.601898,36.100464,46
4790,Rm 3323 VAV-3S047,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S047_FLW,L/s,2020-05-01,10.357574,24.90470853388833,136.546677,0.0,144
4791,Rm 3323 VAV-3S047,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S047_FLW_SP,L/s,2020-03-16,76.93845667391304,35.82768520788774,125.0,35.0,46
4792,Rm 3323 VAV-3S047,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S047_FLW_SP,L/s,2020-05-01,105.71869645138888,32.96852123114615,125.0,35.0,144
4793,Rm 3323 VAV-3S047,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S047_HCV,%,2020-03-16,10.965769739130435,30.96847339282922,100.0,0.0,46
4794,Rm 3323 VAV-3S047,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S047_HCV,%,2020-05-01,13.018452237762236,33.013625293838814,100.0,0.0,143
4795,Rm 3323 VAV-3S047,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S047_RT_AV,°C,2020-03-16,22.650595586956506,0.40404753015646044,23.497784,22.151798,46
4796,Rm 3323 VAV-3S047,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S047_RT_AV,°C,2020-05-01,23.235829444444462,0.6890168963205765,24.170776,22.055656,144
4797,Rm 3323 VAV-3S047,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S047_RT_SP,°C,2020-03-16,22.5,0.0,22.5,22.5,46
4798,Rm 3323 VAV-3S047,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S047_RT_SP,°C,2020-05-01,22.5,0.0,22.5,22.5,144
4799,Rm 3325 VAV-3S046,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S046_DMP,%,2020-03-16,100.0,0.0,100.0,100.0,46
4800,Rm 3325 VAV-3S046,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S046_DMP,%,2020-05-01,100.0,0.0,100.0,100.0,144
4801,Rm 3325 VAV-3S046,Pharmacy Floor 3,Discharge Air Delta Pressure,Pharmacy,VAV_3S046_DP,Pa,2020-03-16,0.8759282173913042,0.6205292556549848,2.215844,-0.332947,46
4802,Rm 3325 VAV-3S046,Pharmacy Floor 3,Discharge Air Differential Pressure,Pharmacy,VAV_3S046_DP,Pa,2020-05-01,0.03667103472222219,0.07272565610513158,0.733906,-0.28256,144
4803,Rm 3325 VAV-3S046,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S046_FLW,L/s,2020-03-16,19.653427304347826,9.708347359583511,32.014278,0.0,46
4804,Rm 3325 VAV-3S046,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S046_FLW,L/s,2020-05-01,4.259028284722229,1.5477710324592437,18.210545,0.0,144
4805,Rm 3325 VAV-3S046,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S046_FLW_SP,L/s,2020-03-16,290.2173913043478,46.3915284620315,300.0,75.0,46
4806,Rm 3325 VAV-3S046,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S046_FLW_SP,L/s,2020-05-01,298.4375,18.75,300.0,75.0,144
4807,Rm 3325 VAV-3S046,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S046_HCV,%,2020-03-16,0.0,0.0,0.0,0.0,46
4808,Rm 3325 VAV-3S046,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S046_HCV,%,2020-05-01,0.0,0.0,0.0,0.0,143
4809,Rm 3325 VAV-3S046,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S046_RT_AV,°C,2020-03-16,23.902245021739137,0.5657966612640769,24.459202,22.151798,46
4810,Rm 3325 VAV-3S046,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S046_RT_AV,°C,2020-05-01,24.031549208333335,0.9960890296966904,25.455414,22.536366,144
4811,Rm 3325 VAV-3S046,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S046_RT_SP,°C,2020-03-16,21.5,0.0,21.5,21.5,46
4812,Rm 3325 VAV-3S046,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S046_RT_SP,°C,2020-05-01,21.5,0.0,21.5,21.5,144
4813,Rm 3334 VAV-3S050,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S050_DMP,%,2020-03-16,40.52142839130434,6.831174242556521,45.554432,0.0,46
4814,Rm 3334 VAV-3S050,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S050_DMP,%,2020-05-01,97.70487152083332,10.415786713063067,100.0,44.05928,144
4815,Rm 3334 VAV-3S050,Pharmacy Floor 3,Discharge Air Delta Pressure,Pharmacy,VAV_3S050_DP,Pa,2020-03-16,25.64798776086957,3.632654466144876,29.047556,4.471492,46
4816,Rm 3334 VAV-3S050,Pharmacy Floor 3,Discharge Air Differential Pressure,Pharmacy,VAV_3S050_DP,Pa,2020-05-01,1.174084125,5.6822196762827035,32.91692,0.0,144
4817,Rm 3334 VAV-3S050,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S050_FLW,L/s,2020-03-16,319.86462597826096,42.54461367696431,341.359222,111.613098,46
4818,Rm 3334 VAV-3S050,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S050_FLW,L/s,2020-05-01,13.082258208333332,64.36771381500665,373.053589,0.0,144
4819,Rm 3334 VAV-3S050,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S050_FLW_SP,L/s,2020-03-16,319.3478260869565,50.51521988087873,330.0,85.0,46
4820,Rm 3334 VAV-3S050,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S050_FLW_SP,L/s,2020-05-01,326.59722222222223,28.772393393678975,330.0,85.0,144
4821,Rm 3334 VAV-3S050,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S050_HCV,%,2020-03-16,0.0,0.0,0.0,0.0,46
4822,Rm 3334 VAV-3S050,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S050_HCV,%,2020-05-01,0.0,0.0,0.0,0.0,143
4823,Rm 3334 VAV-3S050,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S050_RT_AV,°C,2020-03-16,23.20558430434783,0.4293075419672338,23.817738,22.24794,46
4824,Rm 3334 VAV-3S050,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S050_RT_AV,°C,2020-05-01,23.927747916666647,0.40909409022644433,24.939913,23.497784,144
4825,Rm 3334 VAV-3S050,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S050_RT_SP,°C,2020-03-16,22.0,0.0,22.0,22.0,46
4826,Rm 3334 VAV-3S050,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S050_RT_SP,°C,2020-05-01,22.0,0.0,22.0,22.0,144
4827,Rm 3334a VAV-3S034,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S034_DMP,%,2020-03-16,96.6693592173913,10.2367327948482,100.0,58.692883,46
4828,Rm 3334a VAV-3S034,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S034_DMP,%,2020-05-01,100.0,0.0,100.0,100.0,144
4829,Rm 3334a VAV-3S034,Pharmacy Floor 3,Discharge Air Delta Pressure,Pharmacy,VAV_3S034_DP,Pa,2020-03-16,154.80758552173918,23.208753119457576,195.654785,73.854935,46
4830,Rm 3334a VAV-3S034,Pharmacy Floor 3,Discharge Air Differential Pressure,Pharmacy,VAV_3S034_DP,Pa,2020-05-01,5.471626104166665,25.643039087711152,143.153427,0.080248,144
4831,Rm 3334a VAV-3S034,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S034_FLW,L/s,2020-03-16,151.4173655434782,12.31350755690218,171.341385,104.769585,46
4832,Rm 3334a VAV-3S034,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S034_FLW,L/s,2020-05-01,10.26538467361111,26.55280675413104,150.340973,3.461977,144
4833,Rm 3334a VAV-3S034,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S034_FLW_SP,L/s,2020-03-16,367.0705612826087,90.47147303720556,406.0,105.0,46
4834,Rm 3334a VAV-3S034,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S034_FLW_SP,L/s,2020-05-01,401.81944444444446,35.34894045509131,406.0,105.0,144
4835,Rm 3334a VAV-3S034,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S034_HCV,%,2020-03-16,0.0,0.0,0.0,0.0,46
4836,Rm 3334a VAV-3S034,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S034_HCV,%,2020-05-01,0.0,0.0,0.0,0.0,143
4837,Rm 3334a VAV-3S034,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S034_RT_AV,°C,2020-03-16,22.59119186956521,0.6356307379595878,23.690067,21.382664,46
4838,Rm 3334a VAV-3S034,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S034_RT_AV,°C,2020-05-01,22.92665768055557,0.10164039780573096,23.113216,22.554087,144
4839,Rm 3334a VAV-3S034,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S034_RT_SP,°C,2020-03-16,22.0,0.0,22.0,22.0,46
4840,Rm 3334a VAV-3S034,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S034_RT_SP,°C,2020-05-01,22.0,0.0,22.0,22.0,144
4841,Rm 3335 VAV-3S035,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S035_DMP,%,2020-03-16,48.03888769565217,12.016658398140594,63.199799,30.616962,46
4842,Rm 3335 VAV-3S035,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S035_DMP,%,2020-05-01,98.33546613194444,7.853290469700158,100.0,55.799911,144
4843,Rm 3335 VAV-3S035,Pharmacy Floor 3,Discharge Air Delta Pressure,Pharmacy,VAV_3S035_DP,Pa,2020-03-16,23.103321739130433,19.265473027951543,47.325527,1.645234,46
4844,Rm 3335 VAV-3S035,Pharmacy Floor 3,Discharge Air Differential Pressure,Pharmacy,VAV_3S035_DP,Pa,2020-05-01,1.6271614791666669,8.488137199814476,51.696575,0.0,144
4845,Rm 3335 VAV-3S035,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S035_FLW,L/s,2020-03-16,262.7397187173913,132.46585258974793,419.667145,79.085449,46
4846,Rm 3335 VAV-3S035,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S035_FLW,L/s,2020-05-01,15.472886215277775,76.85251443041241,439.015564,0.0,144
4847,Rm 3335 VAV-3S035,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S035_FLW_SP,L/s,2020-03-16,256.93807200000003,136.5402567940935,406.0,85.0,45
4848,Rm 3335 VAV-3S035,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S035_FLW_SP,L/s,2020-05-01,401.5416666666667,37.697707262738575,406.0,85.0,144
4849,Rm 3335 VAV-3S035,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S035_HCV,%,2020-03-16,15.634145282608698,35.220985016594426,100.0,0.0,46
4850,Rm 3335 VAV-3S035,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S035_HCV,%,2020-05-01,0.0,0.0,0.0,0.0,143
4851,Rm 3335 VAV-3S035,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S035_RT_AV,°C,2020-03-16,23.274433688888887,0.5366640394243555,24.439293,22.536366,45
4852,Rm 3335 VAV-3S035,Pharmacy Floor 3,Zone Temp,Pharmacy,VAV_3S035_RT_AV,°C,2020-05-01,23.96637087500001,0.07692686014085594,24.170776,23.818342,144
4853,Rm 3335 VAV-3S035,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S035_RT_SP,°C,2020-03-16,23.0,0.0,23.0,23.0,46
4854,Rm 3335 VAV-3S035,Pharmacy Floor 3,Zone Temp Effective Sp,Pharmacy,VAV_3S035_RT_SP,°C,2020-05-01,23.0,0.0,23.0,23.0,144
4855,Rm 3340 VAV-3S004,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S004_DMP,%,2020-03-16,36.761923326086965,8.330141600201504,56.256756,27.742863,46
4856,Rm 3340 VAV-3S004,Pharmacy Floor 3,Discharge Air Damper Cmd,Pharmacy,VAV_3S004_DMP,%,2020-05-01,98.18695293055556,9.099704744012598,100.0,36.606544,144
4857,Rm 3340 VAV-3S004,Pharmacy Floor 3,Discharge Air Delta Pressure,Pharmacy,VAV_3S004_DP,Pa,2020-03-16,5.3032982826086945,4.213898732596619,28.280233,1.88169,46
4858,Rm 3340 VAV-3S004,Pharmacy Floor 3,Discharge Air Differential Pressure,Pharmacy,VAV_3S004_DP,Pa,2020-05-01,1.1417863776223776,5.194146724574372,44.016296,0.086199,143
4859,Rm 3340 VAV-3S004,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S004_FLW,L/s,2020-03-16,298.98262656521746,97.4501333123728,736.137268,188.031143,46
4860,Rm 3340 VAV-3S004,Pharmacy Floor 3,Discharge Air Flow,Pharmacy,VAV_3S004_FLW,L/s,2020-05-01,79.3853443402778,122.4636435999552,907.561035,36.83073,144
4861,Rm 3340 VAV-3S004,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S004_FLW_SP,L/s,2020-03-16,330.3533404347826,157.1421691600766,960.0,240.0,46
4862,Rm 3340 VAV-3S004,Pharmacy Floor 3,Discharge Air Flow Sp,Pharmacy,VAV_3S004_FLW_SP,L/s,2020-05-01,398.4705216736109,218.77536016545156,960.0,240.0,144
4863,Rm 3340 VAV-3S004,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S004_HCV,%,2020-03-16,41.80931152173913,48.67742071709275,100.0,0.0,46
4864,Rm 3340 VAV-3S004,Pharmacy Floor 3,Heating Valve Cmd,Pharmacy,VAV_3S004_HCV,%,2020-05-01,63.466152195804206,47.7608302169196,100.0,0.0,143
4865,Rm 3340 VAV-3S004,Pharmacy Floor 3,Zone CO2,Pharmacy,VAV_3S004_CO2-1,ppm,2020-03-16,455.2607348695652,10.900744055718434,469.501038,435.675079,46
4866,Rm 3340 VAV-3S004,Pharmacy Floor 3,Zone CO2 Sp,Pharmacy,VAV_3S004_CO2_SP,ppm,2020-03-16,850.0,0.0,850.0,850.0,16
4867,Rm 3340 VAV-3S004,Pharmacy Floor 3,Zone Co2,Pharmacy,VAV_3S004_CO2-1,ppm,2020-05-01,414.36631271328673,4.811787043471428,420.244659,404.39563,143
